,id,name,RA,Decl,V_mag,R_star,M_star,Priority,SpcType,comments,period,period_error,t0,t0_error,depth,duration,Rs_a,Mp,Rp,filler,public,tess,required_observations,done,t0_sg1,t0_error_sg1,period_sg1,period_error_sg1,duration_sg1,duration_error_sg1,Rp_sg1,comments_sg1,depth_sg1,plan_observations,rv_interested,master_disposition,observations,stellar_density,,,,,,
1239,1229,TOI05284.01,298.748375,36.162883333333,13.918,0,0,3,,EPHEMERIS ERROR: 6min TTF Comments: VPC: found in faint-star QLP search,"The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter. High-precision (<1.0 ppt/5 min) multi-band or blue (U, u', B, g') filter observations preferred for a simultaneous check on chromaticity.""""",2.0327015,0,2459444.105892,0,0,0.084125,0,0,0,0,,1,1,No,2459444.105892,0.0035948,2.0327015,1.6E-5,0.084125,0.313,21.5,"found in faint-star QLP search; Allyson Bieryla/KeplerCam observed a full on 20220414 in ip and detected a possibly late, or possibly shorter, 12 ppt event on the target using an uncontaminated 2.7 target aperture. K. Barkaoui/LCO-Teid-0m4 analyzed a full transit on 20220729 in gp and detected ~12ppt using an uncontaminated 4.6"" target apertures. No more observations needed, except for a high precision (<1.0 ppt/5 min) full transit in a blue (U, u', B, g') and/or red (i', I, z, Y) filter to check the transit shape and duration. High-precision (<1.0 ppt/5 min) multi-band observations preferred.""",13040,,,VPC+,0,,,,,,
1240,1261,TOI05569.01,298.83708333333,58.522877777778,13.86,,,3,,EPHEMERIS ERROR: 5min,5.4021326,0,2459604.042729,0,,0.0699167,,,,0,,1,1,No,2459604.042729,0.0035166,5.4021326,2.73E-5,0.06991666667,0.283,23.3,"found in faint-star QLP search; Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",6710,,,PC,0,,,,,,,
1241,1254,TOI05273.01,299.878875,41.742075,12.814,,,5,,EPHEMERIS ERROR: 5min,3.4100261,0,2459442.295386,0,,0.0930417,,,,0,,1,1,No,2459442.295386,0.0027177,3.4100261,1.98E-5,0.09304166667,0.265,8,"found in faint-star QLP search; Aviad, Tsevi, Shay, and Avraham report from 37 Gaia data points (3 in-transit), a 26 ppt event off-target. Allyson Bieryla/KeplerCam observed a full on 20220615 in ip and detected an on-time 57 ppt event on the T3 (TIC 172871238 T = 14.330 ΔT = 2.05 r = 11.5) using an uncontaminated 3.4"" target aperture and the target star was flat. R* = 1.9 Rsun => Rc(T3) = 50 Re. Retired as NEB.""",5200,,,NEB,0,,,,,,,
1242,1224,TOI05216.01,299.937625,61.653163888889,13.354,0,0,3,,EPHEMERIS ERROR: 11min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",1.8951358,0,2459445.833324,0,0,0.143792,0,0,0,0,,1,1,No,2459445.833324,0.0068469,1.8951358,2.02E-5,0.1437916667,0.411,10.4,"found in faint-star QLP search; Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",2130,,,PC,0,,,,,,
1243,1230,TOI05248.01,300.04575,21.740611111111,14.314,0,0,5,,EPHEMERIS ERROR: 1h 7min USP Observed on 03/06. Report: We detect a chromatic transit event on target. I think this one is ready for TFOP.,0.7012125,0,2459445.638441,0,0,0.0449167,0,0,0,0,,1,1,Yes,2459445.638441,0.0025599,0.7012125,0.0001169,0.04491666667,0.28,10.8,"found in faint-star QLP search; Felipe Murgas/MuSCAT2 observed a defocused full on 20220603 in gp,rp,ip,zs and detected a ~10 min. late 3.61, 4.96, 12.42, 17.07 ppt event using an uncontaminated 4.78 target aperture. Fabian Rodriguez Frustaglia/RFAC observed a two fulls on 20220603 20220605 in R and say possible shallower events, as expected per the MuSCAT chromaticity. Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""",15230,,,APC,1,,,,,,,
1244,658,TOI03527.01,300.26354166667,40.577175,13.169,0,0,5,,"EPHEMERIS ERROR: 2h Observations on 18 July 2021 bad due to dome Submitted to TFOP on 13 Sept 2021 Report: The transit was observed in g, i, and z_s bands (r-band was not available). We restricted the aperture size in the transit analysis for the 2 smallest aperture sizes to avoid contamination from several nearby stars. The transit is not detected on target using the restricted aperture size; the same result is achieved using the largest aperture size (10.8 arcsec). We can clear the field of EBs, the only star that presents some variability is Star ID 61 which seems to be pulsating.",1.755077,0,2458733.412365,0,0,0.06575,0,0,0,0,1,1,2,Yes,2458733.412365,0.003643,1.755077,3.0E-5,0.06575,0.254,18.4,"[P=1.755527] Felipe/MuSCAT2 observed a full on X in gp,ip,zs and did not see an event on or off target over the window. Allyson Bieryla observed a full on 20210913 in KeplerCam ip and ruled out the event over the window. A revised ephemeris from AIJ FFI s41 gives P = 1.755077 d, which is 2σ early and before these observations started.[P=1.755077] Allyson Bieryla/KeplerCam observed a full on 20220427 in ip and detected a 1 min (0.01σ) early 5 ppt event on the target using an uncontaminated 3.4 target aperture. The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit.. High-precision (<1.0 ppt/5 min) multi-band or blue (U, u', B, g') filter observations preferred for a simultaneous check on chromaticity.""",5170,,,VPC,2,,,,,,,
1245,632,TOI01430.01,300.61545833333,53.377441666667,9.19,0,0,3,,"EPHEMERIS ERROR: 32 min Sento to TFOP 30 June 2021 Report: Tc: 2459389.5802678 ± 0.0020535 T14: 0.11486 ± 0.0043 days While statistically marginal, we see a hint of an achromatic 0.5 ppt transit signal on target on time. We cleared NEBs in the FOV. We can try a second transit",7.434007,0,2458713.081299,0,0,0.114949,0,0,0,0,1,1,2,No,2459434.18905,0.0023731,7.4341381,4.34E-5,0.1008333333,0.206,1.7,"[P=7.434007] [Ephem updated from S14-S16] Jacob Kamler observed a deep ingress -130/+110 min (+/- 6 sigma) on 20200511 in 0m4 zs and cleared the field of NEBs. Rick Schwarz analyzed a full on 20210525 in 1m0 zs and with double-detrending, possibly detected an ~on-time 0.8 ppt transit in an uncontaminated 9.0 target aperture. Felipe/MuSCAT2 observed a full on 20210623 in gp,rp,ip,zs and saw a hint of an ~on-time achromatic ~0.6 ppt event in an uncontaminated 9.6"" target aperture. Update to SPOC s14-s41. [P=7.4343400] Rick Schwarz/LCO-Teid-1m0 analyzed a full on 20220806 in ip and probably detected a ~40 min (7.6σ) early 0.6 ppt transit in an uncontaminated 8.2"" target aperture. The event is on-time relative to QLP s41.This matches the timing of the first tentative detection. Reverting to QLP s41 [P=7.4341381] No more observations needed, except for extreme precision (<0.3 ppt/10 min) full transits to detect the shallow event on target in a red (r', R, i', I, z, Y) filter.""",450,1,"HIRES-TKS(80, Howard), APF(44), HARPS-N/GAPS (150)",VPC,1,,,,,,,
1246,504,TOI01449.02,300.70866666667,39.668372222222,12.52,0,0,3,,"EPHEMERIS ERROR: 56 min First observation, Hannu report: We do not detect the event on the target or on any of the possible blends. Our observations were affected by a dome failure that led to increasing amount of vignetting starting from near the mid-observing window. However, the transit should occur before the beginning of the dome failure. Some of the possible blends show features similar to the expected event, but they proved to be systematics upon a closer look. Second observation bad due to weather Third observation bad due to weather: We restricted the aperture size to avoid flux contamination from nearby stars. We do not detect a transit event or EBs during the observed time window. Let's try a fourth time",2.3692061,0,2458683.586548,0,0,0.0771627,0,0,0,0,1,1,4,No,2458683.585232,0.0013943,2.3691822,1.45E-5,0.06891102663,0.785,1.7,"[P=2.3689] David Baker and students observed a full on 20200808 in Ic and cleared no stars in a crowded field, but did not see any obvious NEBs. ChrisS and KarenC analyzed a full (e-240/i+200min;-3.1/+2.5σ) on 20200903 in 1m0 zs and possibly saw a 73 min late 0.9 ppt ingress on target using a 3.9 aperture, nor an obvious NEB in a crowded field. All stars within 20"" (and within the SPOC centroid uncertainty) are reasonably cleared, except T3 (7""@PA=171) and T6 (5""@PA=104). T30 is likely cleared. [P=2.36919] SAFFIs appear to limit the event to T1, T3, T9, or T12. Rick Schwarz analyzed a full on 20210619 in 1m0 ip and detected a ~30 min (0.3σ) early ~1.0 ppt transit in a 3.9"" target aperture that is only marginally contaminated with three faint neighbors. [P=2.3691178] Rick Schwarz observed simultaneous fulls on 20210803 in MuSCAT3 gp,rp,ip,zs and apparently detected ~30.0 min (130 min relative to original ephemeris - e.g. 12σ) ~ 0.7 ppt transits in all four bands in 4.2"" target apertures that are only marginally contaminated with three faint neighbors. An r=18px zs band reduction shows a more convincing detection in the undetrended light curve. [P=2.3691876] Rick Schwarz analyzed fulls on 20210829 in 2m0 MUSCAT3 gp-rp-ip-zs and detected ~9 min late ~0.7 ppt transits in all four bands in uncontaminated 2.7"" target apertures. [P=2.3692061] Rick Schwarz analyzed a full on 20210808 in 1m0 ip and possibly detected an ~on-time to 30 min late ~0.6 ppt transit in a 3.9"" target aperture that is marginally contaminated with three faint neighbors. The timing depends on the comp star set and detrending. Inconclusive due to limited baseline. Rick Schwarz analyzed a full on 20210907 in 1m0 ip and detected an ~on-time 0.8 ppt transit in a 3.9"" target aperture. Rick Schwarz/KarenC/LCO-McD-1m0 analyzed a full on 20220607 in ip and detected a 6 min (0.4σ) early ~1 ppt transit in an uncontaminated 3.5"" target aperture. The apparent deeper egress is probably driven by a change in focus at the same time, possibly causing the depth to model deeper than SPOC. Update to SPOC s14-s41 (~15 min later) [P=2.3691822] Rick Schwarz/LCO-HAL-2m0 analyzed fulls on 20220817 in MUSCAT3 gp-rp-ip-zs and detected ~on-time (Depth = 1.2 ppt in zs","[Rp/R*]² = 0.9 ppt in gp, 0.9 ppt in rp, 1.0 ppt in ip & 1.1 ppt in zs) in uncontaminated 2.7"" target apertures. No more observations needed, except for extreme precision (<0.5 ppt/5 min) *full-only* transits in a red (r', R, i', I, z) filter to monitor for potential TTVs.""",728,1,SPIRou (Dragomir),VPC+,3,,,,,,
1247,695,TOI03504.01,300.735,24.435136111111,12.238,0,0,5,,EPHEMERIS ERROR: 1h 4min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter."" Confirmed as EB by SG1 and retired""",2.157138,0,2458706.275472,0,0,0.09,0,0,0,0,1,1,1,No,2458706.275472,0.000764,2.157138,0.000133,0.09,0.095,14.5,found in faint-star QLP search; DaveL: The two TRES observations yield a velocity offset of 33.5 km/s that is in phase with the photometric ephemeris and implies a low-mass stellar companion near the substellar limit. Retired as APC/PC/SB1,18850,,,APC,0,,,,,,
1248,252,TOI01149.01,300.774,26.892,7.8,0,0,5,,"EPHEMERIS ERROR: 15min Possible collaboration with Emil and SONG Submitted to TFOP 29/7/2020 Report: A transit is detected on target arriving earlier than expected. The transit is possibly chromatic although there is some flux contamination in the comparison star caused by a nearby star. Tc: 2459039.4631395 ± 0.0007963 T14: 0.08027 ± 0.00216 days FIELD CLEARED. YOU CAN DEFOCUS. OBSERVE WITH BIG BASELINE ------------------------------------------ Submitted to TFOP 18/6/2020: Report: We detect a transit on target, possibly chromatic. However, the chromaticity this time is what one expects from an EB. Nevertheless, the chromaticity is probably not so significant given the general scattering of the data. The transit is ahead from predicted time. Tc: 2459004.6662104 ± 0.000802 T14: 0.05741 ± 0.00339 days ------------------------------------- Report 14th April data: We detect a possible chromatic signal on the target earlier than expected. However, the nature of the chromaticity is curious (the signal is deepest in the r-band) and the signal candidate time matches with increased centroid variability. Tc: 2458953.6388167 ± 0.0031753 T14: 0.05661 ± 0.00797 days ---------------------------------------------------- QLP S14 PC: FIES observation reveals a very hot star with rotation of at least 200 km/s.Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter. Suggested settings: FOV: https://drive.google.com/file/d/1NanY5u5D1eWH6CnCCieHtqo7_wYdzatC/view?usp=sharing Focus: defocus (not too heavy to avoid leak of flux from the field) Rot: -3.5 deg Exp.: 1.5-2 sec",2.32012,0,2458684.48946,0,0,0.0555,0,0,0,0,1,1,2,Yes,2458684.48946,0.00192,2.32017,1.0E-5,0.05545833333,0.467,,"[P=2.32063] FIES observation reveals a very hot star with rotation of at least 200 km/s. Carl Ziegler observed a full on 20191016 using an unfiltered diffuser with FWHM 16. A 16"" aperture was used that is contaminated with several stars that should be too faint to produce the TESS detection. A very tentative 53 minute late (~3 sigma) ~2 ppt event was detected in the target aperture. Justin Wittrock observed a full on 20191016 in R and cleared the field of NEBs. (4-sigma relative to ingress time). Felipe and the MuSCAT2 team observed a nominal full on 20200413 in gp,rp,ip,zs and possibly detected a 63 min (~1 sigma) early chromatic event. [P=2.32025] Felipe and the MuSCAT2 team observed a full on 20200603 in gp,rp,ip,zs and detected a possibly chromatic 26 min early 2-3 ppt transit in a 14"" target aperture. [P=2.32012]. Felipe and the MuSCAT2 team observed on 20200708 in gp,rp and detected an on-time ingress with no clear egress in rp, and maybe a shallower event in gp. The three measurements by MuSCAT2 appear chromatic in all three cases, but with different chromaticity in all three cases, so I'm concerned we are measuring systematics, systematics are affecting the depth measurements, or the depth uncertainties are underestimated. Has obvious eclipse timing variations in AIJ s14, 41, 54, 55 light curve. AIJ s14, 41, 54, 55 [P=2.3201700]. Retired as APC/BEB?/RR.""",1780,,,APC,4,,,,,,,
1249,248,TOI01170.01,300.80516666667,52.040861111111,10.4,0,0,5,,"QLP S14 PC: Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter. Observe from sunset to 1:30 at least First observation is useless. Later confirmed by SG1 as a NEB. Retired as done"" with no consequence.""",0.91397,0,2458683.48115,0,880,0.083,0,0,0,0,1,1,1,Yes,2458683.48115,0.00364,0.91397,0.0002,0.08145833333,0.187,10.9,"Allyson observed an egress-20% with long post-OOT on 20190930 in ip and detected a 2.5-sigma late ~60% eclipse in her T8 (TIC 294176981, dT=6.2, 27 NE, 20:03:14.8 +52:02:49.86). Pablo Lewin observed a full on 20191011 in Ic and confirmed most of the late event on the TIC 294176981 at a second epoch. Marshall Johnson also observed a full on 20191007 in zs from LCO 0m4, but unfortunately the images were not focused as specified to the robot, so the result is inconclusive. Andrew Vanderburg examined the TESS data with a small 1 pixel aperture and showed that the event occurs on TIC 294176981. Retired as NEB.""",884,,,NEB,1,,,,,,,
1250,489,TOI01454.01,300.84229166667,53.294180555556,11.241,0,0,5,,"EPHEMERIS ERROR: 12 min Submitted TFOP 20/8/2020 Report: The observations were made defocusing the telescope and the target has a bright nearby star. We performed two transit fits, one setting the aperture size free (possibly including the nearby star) and other constraining the aperture size to exclude the nearby star. In both tests the transit is detected on target, in the free aperture size test the transit depth seems to be achromatic although shallower than the prediction. The transit depth measured by the smaller aperture size test bands r, i, and z_s present transit depths in agreement with the prediction. Tc: 2459044.5166265 ± 0.0003437 T14: 0.12016 ± 0.00098 days The next observation should be simultaneous or alternating high precision (<1.0 ppt/5 min) full transits in blue (U, u', B, g') *and* red (i', I, z) filters to check for chromaticity.",2.67948,0,2458685.470459,0,0,0.118917,0,0,0,0,1,1,1,Yes,2458685.47043,0.00047,2.67942,3.0E-5,0.1190833333,0.067,13.6,"[P=2.67948] Original star is TIC 294179389 (TOI-1310.01). The TRES and FIES observations agree that this is a G dwarf. The velocity shift between the two observations looks significant and is consistent with a hot Jupiter companion. Possible synchronization of orbit and stellar activity.; Bart Billard and Jerry Hubbell observed an ingress +95% on 20191028 in R and likely detected a roughly 15 ppt event (depending on detrending). Carl Ziegler observed a full on 2011105 in rp and possibly detected an event in this star. Allyson observed an egress+50% on 20191020 in ip and confirmed a 13 ppt on-time egress in this star using a 4 aperture this is not contaminated with stars bright enough to cause the detection. Denise Stephens observed a full on 20200505 in B and detected an on-time 17.5 ppt transit in a 4"" uncontaminated target aperture. Felipe and the MuSCAT2 team observed a full on 20200713 in gp,rp,ip,zs and detected a 6 min early ~13 ppt event in rp,ip,zs, but gp is significantly deeper (but has possible systematics). In a larger 14"" aperture that includes most of the flux of both stars, all 4 depths are consistent. [P=2.67945] Kim McLeod and students observed a nominal full on 20201124 in gp, zp and detected a 16 min (2-sigma) early near-full ~13 ppt transit in both filters in a 2.7"" uncontaminated aperture. [P=2.67942] The next observation should be simultaneous or alternating high precision (<1.0 ppt/5 min) full transits in blue (U, u', B, g') *and* red (i', I, z) filters to refine the check on chromaticity.""",13260,,,VPC,1,,,,,,,
1251,668,TOI03576.01,300.91704166667,52.080677777778,13.526,0,0,3,,EPHEMERIS ERROR: 52min TTF Comments: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",4.638945,0,2458759.761133,0,0,0.156125,0,0,0,0,1,1,1,No,2458759.761133,0.002522,4.638793,0.0001,0.156125,0.191,13,"[P=4.6389450] found in faint-star QLP search; FabianRF/RFAC observed a nominal gapped full on 20220607 in R detected a 47 min early (0.6σ) 11 ppt event using a 5.7 aperture that is contaminated with TIC 1973200527 (T = 15.390 ΔT = 2.48 r = 4.26""). Howie Relles/LCO-TEID-0m4 analyzed full on 20220729 in ip and detected an ~on-time, few min longer, 11.5 ppt transit in an uncontaminated 2.9"" target aperture. Howie Relles/LCO-TEID-0m4 analyzed full on 20220811 in gp and detected an ~on-time (Rp/R*)^2 ~ 13 ppt event in an uncontaminated 3.4"" target aperture. No more observations needed, except for **full-only** multi-band or alternating filter high precision (<1.0 ppt/5 min) data in at least blue (U, u', B, g') *and* red (i', I, z, Y) filters to refine the check on chromaticity.""",11510,,,VPC+,0,,,,,,
1252,698,TOI03522.01,301.07958333333,34.3988,13.356,0,0,3,,EPHEMERIS ERROR: Observed on 09/06. Report: The analysis was done restricting the aperture size to avoid flux contamination from nearby stars. The transit is not detected on the target star in. We can rule out 66 stars as EBs with deep transits in the observed window. BAD Ephemeris on that date. Let's try a second one.,3.342298,0,2458731.300158,0,0,0.0799167,0,0,0,0,1,1,2,No,2459446.3248,0.003,3.3412411,2.0E-5,0.07991666667,0.265,11,"[P=3.3422985] Same signal as TOI-3524.01. found in faint-star QLP search; Allyson Bieryla/KeplerCam observed a nominal full on 20220514 in ip and apparently detected a 24 min (0.2σ) early 7.5 ppt eventusing an uncontaminated 2.0 target aperture. An unpublished QLP s41 ephemeris shows the event would have happened 460 min early and before these observations started. [P=3.3412411] Fabian Rodriguez Frustaglia/RFAC observed a full on 20220709 in R and maybe detected a roughly 20 ppt event with triple detrending using a 2.7"" target aperture contaminated with TIC 106224626 (T = 13.5, ΔT = 0.6, r = 3.8"" SW). No obvious NEBs seen.Paul Benni/ASP observed a full on 20220918 in rp and detected a 3 min (0.6σ) late 13 ppt event using 6.0"" target apertures that are contaminated with a dT=0.12 neighbor T2 (TIC106224626) 4"" separation, with similar parallax (Gaia). No more observations needed, except for a focused ( to separate the 4"" neighbor) full transit in a red (r', R, i', I, z) filter to determine the source of the event.""",14420,,,VPC-,1,,,,,,,
1253,265,TOI01137.01,301.17766666667,30.40995,9.857,0,0,5,,"Submitted to TFOP 21/11/19 Report: We observed a partial TOI 1137.01 event with a strong defocussing. The target shows only a possible marginal signal of low significance, but the star ID 2 shows a strong colour-dependent signal.",1.32047,0,2458684.62997,0,0,0.049208,0,0,0,0,1,1,1,Yes,2458684.62997,0.0027,1.32047,0.00025,0.04920833333,0.193,41.8,"Could be on 1963523488 (Karen: TIC shows this equal magnitude 0.3' neighbor, but Gaia does not. Phantom.) Paul Benni observed a full on 20191006 in rp using deep exposures and cleared 100 of 121 Gaia stars within 2.5'. Felipe and the MuSCAT2 team observed an egress on 20191011 in gp,rp,ip,zs and maybe detected a 20 minute late egress on target. There is also a reported possible NEB on a 2.25' neighbor WNW, but that event does not show in the NEB checking plot (star #2) and the star is too faint to produce the TESS detection at that distance (and does not show a signal in FFIs). The first TRES observation indicates a late G star, probably evolved. Gaia DR2 says it is definitely evolved, probably a K star with a radius of 6 Rsun. The second TRES observation reveals no significant velocity shift. Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter or detect event on target with extreme precision (<0.5 ppt/2min).",850,1,CAFE (Lillo-Box),PC,1,,,,,,,
1254,1311,TOI03513.01,301.22470833333,25.009636111111,13.178,,,3,,,2.9845019,0,2458708.35216,0,,0.109542,,,,0,,1,1,No,2459441.849062,0.0023778,2.9817237,1.59E-5,0.1095416667,0.437,15.4,"[P=2.9845020] found in faint-star QLP search; Allyson Bieryla/KeplerCam observed an ingress (e-239/i+76 min: e-0.4σ/i+0.1σ) on 20220613 in ip and ruled out the 5 ppt event on target with an uncontaminated aperture and saw no obvious NEBs. Has huge ephem uncertainty. An unpublished QLP s41 ephemeris shows a 2σ early event occurring before these observations started.[P=2.9817237] The next observation should be a high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to check for the transit on or off target at the revised ephemeris. High-precision (<1.0 ppt/5 min) multi-band or blue (U, u', B, g') filter observations preferred for a simultaneous check on chromaticity.",4960,,,PC,0,,,,,,,
1255,1276,TOI03545.01,301.31441666667,37.349805555556,11.709,,,3,,EPHEMERIS ERROR: 10min,3.1874719,0,2458730.711056,0,,0.124917,,,,0,,1,1,No,2458730.711056,0.003109,3.18723,2.0E-5,0.1249166667,0.306,16.7,"[P=3.187472] found in faint-star QLP search; Giuseppe Marino observed an egress -80/+170 min (-0.6/+1.2σ) on 20210827 in GAC R and ruled out an event over the window. No obvious NEB. Raquel Forés/Jose Muñoz/OAUV-T50 observed an egress (-56/+202 min; -0.3σ/+1.1σ) on 20220512 in R and ruled out the event on target that is contaminated with a dT=3.0 neighbor 3.36 S and cleared 290 out of 314 neighbors over the window. AIJ s41 analysis shows the event happened 110 min early. QLP shows a possible offset ~30"" NE, but SAFFIs are consistent with on-target. [P=3.18723] [P=3.187198] Ferran Grau/LCO-Teid-0m4 analyzed a full on 20220810 in ip and detected a 15 min (1.4σ) early 8.4 ppt full using a 4.0"" target aperture that is contaminated with a dT=4.0 neighbor T2 3"" SE. The next observation should be a focused high precision (<1.0 ppt/5 min) full transit to exclude flux from the 3.4"" neighbor in a red (r', R, i', I, z) filter to determine the source of the event. The next observation should be a focused high precision (<1.0 ppt/5 min) full transit to exclude flux from the 3.4"" neighbor in a red (r', R, i', I, z) filter to determine the source of the event.""",10060,1,"TRES(5), Joey.",VPC-+,0,,,,,,,
1256,292,TOI01303.01,301.71766666667,45.499227777778,10.262,0,0,5,,"EPHEMERIS ERROR: 11 min 15/5/2020 Report to TFOP We do not detect the transit on the target, the variability likely comes from star #60 (TIC 185405470) so this is probably a false positive (EB).",1.56029,0,2458684.13635,0,0,0.114625,0,0,0,0,1,1,1,Yes,2458684.13635,0.00222,1.56029,0.00012,0.114625,0.095,18.5,"1-sigma centroid offset; possible secondary; Felipe and the MuSCAT2 team observed a full on 20200429 and detected a ~30% eclipse in their star #60, which is a neighbor 34 WNW (TIC 185405470). SAFFIs show that a deep eclipse repeats at this location (AIJ aperture T5). Retired as NEB.""",1690,,,NEB,1,,,,,,,
1257,547,WZ Sge,301.90208333333,17.704083333333,15.5,0,0,5,,"Proposed by Keisuke. Enough observations acquired, moved to data analysis and paper-writing stage. Description for required observation: Exp. time: 25, 25, 25, [15] Focus: in focus Finding chart: see the attached image. *Please remove the nearby bright star (~8mag)* Observation timings: Here is the table of the eclipse prediction http://www.kusastro.kyoto-u.ac.jp/~isogai/tmp/eclitime.html The prediction error maybe a few minutes. So, when the first observation, one-cycle (~90min) observation is better. One-cycle observation is also valuable to detect the variations in the outside of the eclipse.",0,0,0,0,0,0,0,0,0,2,1,,1,Yes,,,,,,,,,,,,,5,,,,,,,
1258,470,TOI01446.01,302.00145833333,51.361794444444,11.577,0,0,3,,EPHEMERIS ERROR: 47 min,6.31719,0,2458689.365967,0,0,0.100434,0,0,0,0,1,1,1,No,2458689.366881,0.0021216,6.3170171,4.29E-5,0.1004058411,0.624,2.3,"Allyson Bieryla observed an ingress with deep exposures on 20210612 in KeplerCam ip. T89 at 100 shows a suspicious dip, but this would be far outside the SPOC centroid uncertainty of < ~30"" from the target. All stars within 30"" are likely cleared over the < +/-1σ ephem window. Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter.""",723,,,CPC?,0,,,,,,,
1259,1275,TOI05221.01,302.16654166667,59.482016666667,14.118,,,3,,EPHEMERIS ERROR: 4min,4.4247602,0,2459445.201131,0,,0.114042,,,,0,,1,1,No,2459445.201131,0.0023908,4.4247602,1.78E-5,0.1140416667,0.331,10.6,"found in faint-star QLP search; Aviad, Tsevi, Shay, and Avraham report from 59 Gaia data points (3 in-transit), a 13 ppt event on-target. K. Barkaoui/LCO-HAL-0m4 observed a full on 20220624 in ip and detected a few min early ~11.7 ppt event using an marginally contaminated 4.0 target aperture. No more observations needed, except for a high precision (<1.0 ppt/5 min) full transit in a blue (U, u', B, g') filter to check chromaticity. High-precision (<1.0 ppt/5 min) multi-band observations preferred.""",12020,,,VPC,0,,,,,,,
1260,1307,TOI05249.01,302.18391666667,42.496338888889,14.151,,,3,,,4.6285493,0,2459446.223146,0,,0.1185,,,,0,,1,1,No,2459446.223146,0.0026436,4.6283092,2.27E-5,0.1185,0.216,12.8,"[P=4.6285493] found in faint-star QLP search; Allyson Bieryla/KeplerCam observed an ingress on 20220403 in ip and detected a 17 min (4.2σ) early 13.2 ppt ingress using an uncontaminated 3.4 target aperture. [P=4.6283092] Rick Schwarz/LCO-HAL-0m4 analyzed a full on 20220510 in ip and detected a 2 min (0.5σ) late ~12 ppt transit using an uncontaminated 4.0"" target aperture. Howie Relles/LCO-HAL-0m4 analyzed full on 20220630 in gp and detected an ~on-time roughly 14 ppt event in an uncontaminated 5.7"" target aperture. No more observations needed, except for a full transit in a blue (U, u', B, g') filter to refine the check on chromaticity (preferably > 0.5m telescope). High-precision (<1.0 ppt/5 min) multi-band observations preferred.""",15300,,,VPC,0,,,,,,,
1261,1327,TOI03509.01,302.19675,25.453675,13.756,,,3,,,5.1098975,0,2458704.84449,0,,0.187917,,,,0,,1,1,No,2459773.020297,0.003197,5.1108509,2.14E-5,0.1816666667,0.219,,"[P=5.1098980] found in faint-star QLP search; FabianRF/RFAC observed a full on 20220816 in R and saw a possible ~14 ppt ingress using a contaminated aperture of 4.5 by a dT=0.158 neighbor 0.03"" W. AIJ s14+s41analsyis shows the event occurred 318 min late, so after these observations ended. Revising ephemeris for another try. [P=5.110898] The next observation should be a focused high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to determine the source and timing of the event at the revised ephemeris.""",15900,,,PC,0,,,,,,,
1262,307,TOI01334.01,302.22008333333,38.245222222222,9.663,0,0,5,,"EPHEMERIS ERROR: 18 min Judith Krth kindly let us know that the TTV values she got mark this planet as an EB. So, retired on 12 July 2021",4.03349,0,2458686.467041,0,0,0.111833,0,0,0,0,1,1,1,No,2458686.4671,0.00263,4.03349,0.00044,0.1118333333,0.277,23.5,"SQ noticed there is odd/even eccentricity in QLP report. Judith Korth reports an obvious odd/even timing shift indicating an EB on an eccentric orbit. A review of the QLP report shows a result consistent with Judith's, as reported by Sam. Retired as EB.",1530,,,EB,0,,,,,,,
1263,686,TOI03537.01,302.28433333333,49.154875,13.34,0,0,5,,EPHEMERIS ERROR: 1h 33min TTF Comments: PC: V-shaped,found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",5.61434,0,2458733.58278,0,0,0.0654583,0,0,0,0,1,1,1,No,2458733.58278,0.002739,5.61336,3.0E-5,0.06545833333,0.259,20.3,"[P=5.61434] V-shaped; found in faint-star QLP search; AdamP/SUTO-Pyskowice-0m3 observed a full (e-120/i+150min; +/- ~1σ) on 20220510 in R and ruled out an 15 ppt event using 4.5 uncontaminated aperture. AIJ s41 FFIs analysis shows the event happened 247 min (2σ) early, so about two hours before these observations started. [P=5.61336] An unpublished result from QLP s41 shows a strong odd/even depth difference in the V-shaped event. Retired as EB.""",15300,,,EB,0,,,,,
